protected,verified,location,followers_count,following_count,tweet_count,listed_count,has_profile_image,isBot,un_no_of_char,un_special_char,name_no_of_char,name_special_char,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,has_url
0,0,1,155,238,5123,3,1,0,12,0,6,0,0,0,0,1,1
0,0,1,31,26,597,3,1,0,12,0,9,0,0,0,0,0,0
0,0,1,1044,775,60959,1,1,0,14,0,4,0,0,0,0,1,0
0,0,1,1569,4512,4622,9,1,0,12,0,13,0,0,0,0,1,1
0,0,0,5,49,331,0,1,0,10,0,5,0,0,0,0,0,0
0,0,1,287,491,2477,8,1,0,13,0,14,0,0,0,0,1,1
0,0,1,261,784,19310,6,1,0,7,1,8,0,0,0,0,0,1
0,0,0,90,860,95,1,1,1,14,0,14,0,0,0,0,1,1
0,0,1,4064,3751,3369,6,1,1,12,0,13,0,0,0,0,1,0
1,0,1,910,964,12427,0,1,0,10,0,7,0,0,0,0,1,1
0,0,1,602,611,12766,9,1,0,9,0,17,0,0,0,0,1,1
0,0,0,144,38,1723,4,1,0,9,1,9,1,0,0,0,0,0
0,0,1,121,407,219,3,1,0,9,0,7,0,0,0,0,1,0
0,0,0,34,145,92,0,1,1,11,0,12,0,0,0,0,0,0
0,0,1,7116,7442,79106,466,1,0,11,0,11,0,0,0,0,1,0
0,0,1,378,1264,4220,9,1,0,14,1,10,0,1,0,0,1,1
0,0,1,882,373,25167,6,1,0,5,1,31,1,0,0,0,1,0
0,0,0,33,0,5517,0,0,0,14,0,6,0,0,0,0,0,1
0,0,1,95,424,1678,5,1,0,12,0,12,0,0,0,0,0,0
0,0,1,1190,997,75564,75,1,0,8,0,4,0,1,0,0,1,0
0,0,0,31,179,105,0,1,1,14,0,14,0,0,0,0,1,1
0,0,0,60,250,280,0,1,1,11,0,12,0,0,0,0,0,0
0,0,0,205,167,3520,0,1,0,14,0,8,1,0,0,0,1,0
0,0,1,146,220,7332,3,1,0,9,0,18,0,1,0,0,1,0
0,0,1,308,442,5403,16,1,0,11,0,14,0,0,0,0,1,1
0,0,1,2266,180,13145,144,1,0,11,0,7,0,0,0,0,1,0
0,0,1,52,100,110,0,1,0,10,0,13,0,0,0,0,1,1
0,0,0,33,150,125,0,1,1,11,0,11,0,0,0,0,1,1
1,0,1,160,283,12979,13,1,0,12,0,9,0,0,0,0,1,1
0,0,1,1,9,7,0,1,0,13,1,7,0,0,0,0,0,0
0,0,0,3575,4302,25432,45,1,0,15,0,16,0,0,0,0,0,0
0,0,0,68,845,110,0,1,1,14,0,14,0,0,0,0,1,1
0,1,1,4479753,327,1100765,29390,1,0,7,0,8,0,0,0,0,1,1
0,0,1,227,457,7460,1,1,0,13,0,2,1,0,0,0,1,0
0,0,0,23,170,105,0,1,1,12,0,12,0,0,0,0,1,1
0,0,0,29,181,117,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,2964,3774,3408,134,1,0,12,0,13,0,0,0,0,1,1
0,0,1,25,158,124,0,1,1,14,0,14,0,0,0,0,1,1
0,1,1,2555310,3339,247636,6660,1,0,9,0,10,0,4,0,1,1,0
1,0,0,106,104,5548,1,1,0,8,0,3,0,0,0,0,0,0
0,0,1,202,95,21790,33,1,0,7,1,4,0,0,0,0,1,0
0,0,1,173,266,1749,7,1,0,13,1,6,0,0,0,0,1,1
0,0,1,2081,892,38523,11,1,0,12,0,14,0,0,0,0,1,1
0,0,0,122,782,130,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,16,158,92,0,1,1,10,0,10,0,0,0,0,1,1
0,0,1,289,18,4579,12,1,0,4,0,12,0,0,0,0,1,0
0,0,0,125,1048,80,0,1,1,12,0,12,0,0,0,0,1,1
1,0,0,275,245,28646,0,1,0,9,1,4,0,0,0,0,1,0
0,0,0,35,190,131,0,1,1,11,0,11,0,0,1,0,1,1
0,0,0,22,154,87,0,1,1,12,0,12,0,0,2,0,1,1
0,0,1,676,517,174249,49,1,0,6,0,12,0,0,0,0,1,1
0,0,0,683,1144,20974,10,1,1,10,0,11,0,0,0,0,1,1
0,0,1,4081,4264,3476,10,1,1,14,0,15,0,0,0,0,1,0
0,0,0,354,564,14017,10,1,0,8,0,5,0,0,0,0,1,1
0,0,0,27,145,89,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,598,68,650,4,1,0,14,0,17,0,0,0,0,1,1
0,0,1,10506,11818,6,26,1,1,13,0,14,0,0,0,0,1,0
0,0,1,632,732,8143,1,1,0,12,0,2,0,0,1,0,1,0
0,0,0,33,164,134,0,1,1,13,0,13,0,0,2,0,1,1
0,0,1,123,228,44477,2,1,0,8,0,8,0,0,0,0,0,1
1,0,0,497,247,12333,2,1,0,7,0,5,0,0,0,0,1,0
0,0,0,1199,919,79068,3,1,1,11,0,6,0,0,0,0,1,0
0,0,1,565,622,28970,10,1,0,12,0,9,0,0,1,0,1,1
0,1,1,150581,10096,79415,299,1,1,12,0,13,0,0,0,1,1,1
0,0,0,473,1553,19171,5,1,1,15,0,13,0,0,0,0,1,0
0,0,1,51,2,287,6,1,0,13,0,3,0,0,0,0,1,0
0,0,1,412,370,3162,26,1,0,11,0,12,0,2,0,0,1,1
0,0,1,1202,43,6688,42,1,0,12,1,12,0,0,0,0,1,0
0,0,0,175,231,7422,0,1,0,8,0,5,0,0,0,0,1,0
0,0,1,122502,798,56531,4078,1,1,9,0,10,0,1,1,0,1,1
0,0,0,21,150,114,0,1,1,12,0,12,0,0,0,0,1,1
0,1,1,550750,376,10478,369,1,0,10,1,18,0,0,0,0,1,1
0,0,1,1,1,3838,0,1,0,15,0,15,0,0,0,0,1,1
0,0,1,507,0,3467,5,1,0,14,1,14,0,0,0,1,1,1
0,0,1,143,142,1778,14,1,0,10,0,11,0,0,0,0,1,1
0,0,1,64938,80366,3918,59,1,1,9,1,6,0,0,0,0,1,0
0,0,1,142,146,20098,1,1,0,14,0,16,0,0,0,0,0,0
0,0,0,374,644,2014,6,1,0,11,0,4,0,0,0,0,1,1
0,0,0,27,181,89,1,1,1,11,0,11,0,0,0,0,1,1
0,0,1,165,215,31718,16,1,0,11,1,4,0,0,0,0,1,0
0,0,1,5449,1289,97578,61,1,0,8,0,10,0,0,0,0,1,0
0,0,1,1690,1224,150501,72,1,0,7,0,30,0,0,0,0,1,0
0,0,0,1,0,142,0,0,0,10,0,13,0,0,0,0,0,0
0,0,0,152,2,101593,17,0,0,14,1,14,1,0,0,0,1,1
1,0,1,365,198,8609,7,1,0,10,0,11,0,0,0,0,1,0
0,0,1,1027,1829,3302,79,1,0,7,0,11,0,0,0,0,1,1
0,0,1,182,207,4205,8,1,0,15,0,17,0,0,0,0,0,0
1,0,1,71,0,94,1,1,0,9,1,13,0,0,0,0,1,0
0,0,0,114,852,87,1,1,1,13,0,13,0,0,1,0,1,1
1,0,0,507,434,17309,33,1,0,12,0,5,0,0,0,0,1,1
0,0,1,1333,3014,27340,9,1,0,11,0,36,1,0,3,0,1,1
0,0,0,21,159,82,0,1,1,12,0,12,0,0,0,1,1,1
0,1,1,67916,998,220791,1238,1,0,9,1,9,0,1,0,1,1,1
0,0,0,343,944,20368,3,1,1,15,0,16,0,0,0,0,1,0
0,0,0,94,1059,86,0,1,1,11,0,11,0,0,0,0,1,1
0,0,1,4211,1028,218345,153,1,0,5,0,5,0,0,0,0,0,0
0,0,0,28,150,132,0,1,1,11,0,11,0,0,2,0,1,1
1,0,1,50,4702,53895,12,1,0,5,0,5,0,0,0,0,1,1
1,0,0,36,94,10342,0,1,0,7,0,3,0,0,0,0,0,0
1,0,1,320,340,29090,13,1,0,6,0,17,0,0,0,0,1,1
1,0,0,1,12,583,0,0,0,5,0,14,0,0,0,0,0,0
0,0,1,55471,281,55058,47,1,0,11,0,11,0,0,0,0,1,1
0,0,0,35,146,98,2,1,1,15,0,16,0,0,0,0,0,0
0,0,1,4627,2115,8909,349,1,0,15,0,10,0,1,1,0,1,1
0,0,0,468,1,39057,77,1,0,9,1,9,0,0,0,0,0,0
1,0,1,404,1814,13918,21,1,0,13,0,17,0,0,0,0,1,0
0,0,1,481,1102,5422,6,1,0,11,0,15,0,0,0,0,1,1
0,0,0,2438,3083,66670,199,1,0,11,0,11,0,0,1,0,1,0
0,0,1,943,207,66922,7,1,0,9,1,13,0,0,0,0,1,0
0,0,0,24,160,102,0,1,1,15,0,15,0,0,0,0,1,1
0,0,1,372,157,4544,21,1,0,7,0,4,0,0,0,0,1,1
0,0,1,497,2067,52666,8,1,0,11,0,13,0,0,0,0,1,0
0,0,1,775,789,5358,33,1,0,9,1,3,0,0,0,0,0,0
0,0,1,284,325,8478,61,1,0,9,0,14,0,0,0,0,1,1
0,0,0,345,78,3491,33,1,0,10,0,10,0,0,0,0,1,0
0,0,1,72,632,113,0,1,1,12,0,12,0,5,0,0,1,1
1,0,1,371,1015,10312,14,1,0,9,0,15,1,0,0,0,1,1
0,0,0,38,175,109,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,4529786,693,55503,2546,1,0,8,0,13,0,0,0,0,1,0
0,0,1,948,907,72654,2,1,0,9,0,17,0,0,0,0,1,0
0,1,0,1050693,1823,21594,1428,1,0,11,0,17,0,0,1,0,1,0
1,0,1,211,495,9760,2,1,0,11,0,12,0,0,0,0,1,0
0,0,1,1750,372,68966,134,1,0,12,0,13,0,0,0,0,1,1
1,0,0,293,316,18645,5,1,0,12,1,12,0,0,0,0,0,0
0,0,1,282,223,7887,14,1,0,9,0,18,0,0,0,0,1,0
0,0,1,355,260,234,5,1,0,9,0,3,0,0,0,0,1,1
0,0,1,661,445,26519,0,1,0,10,0,14,0,0,0,0,0,0
0,0,1,983,1043,4462,64,1,0,12,1,9,0,0,0,0,1,1
0,0,1,567,774,749,18,1,0,10,0,12,0,0,0,0,1,1
0,0,1,8784,752,274731,324,1,0,8,0,5,0,1,0,0,1,1
0,0,1,92,762,122,2,1,1,12,0,12,0,0,0,0,1,1
0,1,0,17434,13452,64615,318,1,0,13,0,12,0,0,0,0,1,0
0,0,1,25,27,206,0,1,0,7,0,11,0,0,0,0,0,0
0,0,1,1902,1311,1098673,142,1,0,9,1,3,0,0,0,0,1,1
0,0,1,37,179,172,0,1,1,13,0,13,0,0,0,0,1,1
0,0,0,606,172,15912,8,1,0,8,0,11,0,0,0,0,0,1
0,0,1,282,1104,10785,13,1,0,10,0,11,0,0,0,0,1,0
0,0,0,28,167,95,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,1067,2900,8253,162,1,0,13,0,14,0,0,0,0,1,1
1,0,1,241,463,8568,4,1,0,8,1,6,0,0,0,0,1,0
0,0,0,21,164,101,0,1,1,12,0,12,0,0,0,0,1,1
0,0,0,784,0,20594,2,1,1,11,0,10,0,0,0,0,1,1
0,0,1,2096,1626,139692,86,1,0,9,0,19,0,3,0,0,1,1
0,0,1,289,300,24358,10,1,0,9,0,12,0,0,0,0,1,0
0,0,1,778,0,0,12,0,0,8,0,9,0,0,0,0,0,1
0,0,0,851,3328,10407,8,1,0,10,0,13,0,0,0,0,1,0
0,0,0,28,0,127,0,1,0,14,0,16,0,0,0,0,0,0
0,0,1,682,730,21339,15,1,0,13,0,11,0,0,0,0,1,1
0,0,1,517,507,66651,20,1,0,11,0,2,0,0,0,0,1,0
0,0,0,101,132,6856,1,1,0,10,1,4,0,0,0,0,0,0
0,0,1,3439,4739,19689,219,1,0,7,0,13,0,0,0,0,1,0
0,0,1,223,654,3280,12,1,0,13,0,13,0,0,0,0,1,1
0,1,0,92390858,0,753,112718,1,0,13,0,12,0,0,0,0,1,1
0,0,1,1249,500,95603,15,1,0,10,0,10,0,0,0,0,1,1
0,0,1,1536,894,11613,2,1,0,13,0,12,0,0,0,0,1,0
0,0,0,38,152,85,0,1,1,13,0,13,0,0,0,0,1,1
0,0,0,61,0,727,1,0,0,11,1,11,1,0,0,0,1,0
1,0,1,60,177,458,1,1,0,10,0,11,0,0,0,0,1,0
0,0,1,63,0,115,1,1,1,9,0,9,0,0,0,0,1,1
0,0,1,111,10,1830,4,1,0,13,0,20,0,0,0,0,0,1
0,0,1,8,0,422,0,1,1,12,0,11,0,0,0,0,1,1
0,0,0,288,821,14295,17,1,0,9,1,4,0,0,0,0,1,1
0,0,0,101,288,179,0,1,1,14,0,14,0,0,0,0,1,1
0,0,0,24,163,112,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,2,0,46,0,1,0,12,0,13,0,0,0,0,0,1
0,0,1,112,794,106,3,1,1,11,0,11,0,0,0,0,1,1
1,0,1,1300,1369,24471,38,1,0,8,0,5,0,0,0,0,1,0
0,0,0,0,2,4,0,1,0,13,0,13,0,0,0,0,0,0
0,0,1,813,66,28902,0,1,0,12,0,4,0,1,0,0,1,0
0,0,0,31,149,90,0,1,1,15,0,15,0,0,0,0,1,1
0,0,1,1248,639,23059,89,1,0,11,0,12,0,0,0,0,1,1
0,0,1,501,529,32140,8,1,0,7,0,4,0,0,0,0,1,0
1,0,1,355,170,64247,17,1,0,7,0,9,0,0,0,0,1,1
1,0,0,102,92,17706,3,1,0,13,0,15,0,0,0,0,1,0
0,0,1,24,166,120,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,2123,4812,30568,47,1,0,11,0,17,0,0,0,0,1,0
0,0,1,1031,373,64403,4,1,0,10,0,18,0,0,0,0,0,0
0,0,0,85,0,1086,0,1,1,11,0,9,0,0,0,0,1,0
0,0,1,32,163,113,0,1,1,11,0,11,0,0,2,0,1,1
0,0,1,947,267,128917,27,1,1,9,0,7,0,1,0,0,1,0
0,0,1,3241,693,82528,39,1,0,6,0,19,1,0,0,1,1,1
0,0,1,127,442,22668,0,1,0,13,0,9,0,0,0,0,1,0
0,0,1,48273,13473,57565,806,1,0,12,0,18,0,1,0,0,1,1
0,0,0,101,181,3763,4,1,0,10,0,9,0,1,1,0,1,1
1,0,1,1,2,7589,2,1,0,11,0,8,0,0,0,0,1,0
0,0,1,3687,609,24919,16,1,0,7,0,11,0,0,0,0,1,1
0,0,0,140,77,14,2,1,0,11,0,12,0,0,0,0,1,1
1,0,0,71,77,8967,3,1,0,15,0,6,0,0,0,0,1,0
0,0,1,114,0,2408,0,1,0,12,0,9,0,0,0,0,1,0
1,0,1,12,0,8,0,1,0,11,0,8,0,0,0,0,0,0
0,0,0,32,161,94,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,3744,1661,6376,18,1,0,8,0,9,0,0,0,0,1,1
0,0,1,7629,8642,89272,13,1,1,9,1,26,1,0,0,0,1,0
0,0,0,4667,5761,25518,34,1,0,13,0,14,0,0,0,0,1,1
0,0,1,31,13,773,0,1,0,12,0,12,0,0,0,0,1,1
0,1,0,1071379,5055,17873,1368,1,0,8,0,9,0,0,0,0,1,1
0,0,1,41,176,116,0,1,1,12,0,12,0,0,0,0,1,1
0,0,0,697,0,21139,6,1,1,15,0,19,0,0,0,0,1,1
0,0,1,11541,12648,4022,21,1,1,12,0,13,0,0,0,0,1,0
0,0,1,234,405,257,3,1,0,12,1,12,0,0,0,1,1,0
1,0,0,471,489,12151,1,1,0,8,0,2,1,0,0,0,1,0
0,0,1,194,866,5,5,1,0,13,0,13,0,0,0,1,1,1
1,0,0,14,24,24685,5,1,0,12,0,8,0,0,0,0,0,0
0,1,1,1200977,653,145139,2933,1,0,6,0,6,0,0,0,1,1,1
0,0,0,26,141,97,0,1,1,14,0,14,0,0,0,0,1,1
0,0,1,402,215,2212,14,1,0,10,1,8,0,0,0,0,1,0
0,0,0,806,23,12675,52,1,0,14,0,15,0,0,0,0,1,1
0,0,1,235,263,3518,2,1,0,15,0,9,0,0,0,0,1,0
0,0,0,714,1575,18424,4,1,1,8,0,8,0,0,0,1,1,1
0,0,1,979,76,1743,11,1,0,7,0,12,0,0,0,0,0,0
0,0,0,19,155,95,0,1,1,11,0,11,0,0,2,0,1,1
1,0,0,423,442,8815,4,1,0,9,0,3,0,0,0,0,1,0
0,0,1,3006,2985,20772,123,1,0,8,0,19,0,4,3,0,1,1
0,0,0,68,566,79,1,1,1,10,0,10,0,0,0,0,1,1
0,1,1,108720,74,41868,127,1,0,7,1,20,0,1,0,0,1,0
1,0,1,339,363,31771,26,1,0,7,0,14,0,0,0,0,1,1
0,0,1,1231,1652,137502,19,1,0,9,0,11,0,0,0,1,1,1
0,1,0,80925,972,15653,273,1,0,12,0,13,0,0,0,1,1,1
0,0,1,22412,260,90412,49,1,0,10,0,3,0,0,0,0,1,0
0,0,0,875,1253,2921,6,1,0,8,0,8,0,0,0,0,1,1
1,0,1,1156,1256,37957,70,1,0,9,0,9,0,0,0,0,1,0
0,0,1,740,1010,13061,5,1,0,6,1,3,0,0,0,0,1,0
0,0,1,373,588,13288,27,1,0,9,0,20,0,0,0,0,1,0
0,0,0,162,365,2947,6,1,0,13,1,3,0,0,0,0,1,0
0,0,1,6083,3287,27613,367,1,0,13,0,16,0,0,2,0,1,0
1,0,1,302,155,26014,2,1,0,9,0,8,0,0,0,0,1,1
0,0,1,33,152,111,1,1,1,14,0,14,0,0,0,0,1,1
0,0,1,1019,1113,41524,0,1,0,11,1,4,0,0,0,0,1,0
0,0,0,438,430,45522,2,1,0,11,1,1,0,0,0,0,1,1
0,0,0,39,161,93,0,1,1,9,0,9,0,0,0,0,1,1
0,0,1,165,305,8375,3,1,0,11,0,15,0,0,5,0,1,0
1,0,0,182,331,14329,0,1,0,10,0,3,0,0,0,0,1,0
0,0,1,703,870,55506,24,1,0,13,0,20,0,1,0,0,1,0
0,0,1,86,30,16881,2,1,0,8,0,4,0,0,0,0,0,0
1,0,1,144,0,2865,2,1,0,8,0,3,0,0,0,0,0,0
0,0,1,27,168,125,0,1,1,11,0,11,0,0,0,0,1,1
0,0,1,1919,4285,1679,29,1,1,14,0,15,1,0,0,0,1,1
0,0,1,214130,236497,31492,714,1,1,15,0,17,0,1,0,1,1,1
0,0,1,36,175,2535,3,1,1,12,0,12,0,0,0,0,1,1
0,1,1,1824405,58,45465,1567,1,0,15,0,14,0,0,0,0,1,1
0,0,1,19,0,51,0,1,1,10,0,12,0,0,0,0,1,0
0,0,1,905,265,8887,269,1,1,8,0,12,0,0,0,0,1,1
1,0,1,1236,931,75951,5,1,0,15,0,9,0,0,0,0,0,0
1,0,1,104,103,2991,0,1,0,8,1,18,0,0,0,0,0,0
0,0,0,26,126,96,0,1,1,13,0,13,0,0,0,0,1,1
0,0,0,97,765,94,0,1,1,15,0,15,0,0,0,0,1,1
0,0,0,26,170,93,0,1,1,13,0,13,0,0,0,0,1,1
0,0,1,1425,852,106489,73,1,0,13,0,5,0,0,0,0,1,1
1,0,0,69,141,5541,4,1,0,10,0,13,0,0,0,0,0,1
0,0,1,254,295,7086,22,1,0,8,1,4,0,0,0,0,1,0
0,0,0,391,19,25906,7,1,0,15,0,3,0,0,0,0,0,1
1,0,0,100,204,7035,0,1,0,9,1,5,0,0,0,0,1,0
0,0,1,157,361,9835,3,1,0,7,0,7,0,0,0,0,1,0
0,0,0,112,1105,148,1,1,1,12,0,12,0,0,0,0,1,1
0,0,1,376,614,3673,49,1,0,6,1,4,0,0,0,0,1,0
0,0,1,40,178,134,0,1,1,10,0,10,0,0,0,0,1,1
1,0,1,348,248,21180,7,1,0,10,0,7,0,0,0,0,1,1
0,0,1,114,0,4669,0,1,0,10,0,16,0,0,0,0,1,0
0,1,1,164643,1279,244101,790,1,0,12,0,23,0,1,0,1,1,1
0,0,1,346,288,10473,16,1,0,9,0,4,0,0,0,0,1,0
1,0,1,102,80,3361,9,1,0,11,1,18,0,0,0,0,0,0
0,0,1,727,340,26708,24,1,0,7,0,10,0,0,0,0,1,1
0,0,1,653,346,53556,10,1,0,10,1,3,0,0,0,0,1,0
1,0,0,288,561,10478,2,1,0,13,0,7,0,0,0,0,0,0
1,0,1,208,201,8075,1,1,0,11,0,4,0,0,0,0,1,1
0,0,1,127,464,6873,31,1,0,10,0,1,0,0,0,0,1,0
1,0,1,206,79,25120,1,1,0,9,0,11,0,0,0,0,1,0
1,0,0,219,485,98381,21,1,0,9,0,7,0,0,1,0,1,1
0,1,1,324954,10323,164591,6337,1,1,5,0,15,0,1,0,1,1,0
0,0,1,55,0,277,0,1,1,10,0,18,0,0,0,0,1,0
0,0,0,24,174,107,1,1,1,12,0,12,0,0,0,0,1,1
0,0,1,180266,39,35276,285,1,1,13,0,20,0,0,0,0,1,1
0,0,0,60124,0,5289,260,1,1,12,0,13,0,0,0,0,1,0
0,0,0,149,935,111,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,147,492,1998,2,1,0,6,1,5,0,0,0,0,1,0
0,0,1,5848,5556,11238,1,1,1,10,0,35,1,0,0,0,0,0
0,0,1,1816,1401,21663,91,1,0,9,0,16,0,0,1,0,1,1
0,0,0,2,13,428,0,1,0,15,0,13,0,0,0,0,0,0
0,0,1,11788,12386,423239,369,1,0,12,0,13,0,0,0,1,1,1
0,0,1,830,2703,258309,58,1,0,7,0,7,0,0,0,0,1,0
0,0,1,144,235,1241,10,1,0,13,0,20,0,0,0,0,1,1
0,0,1,979,258,61622,16,1,0,15,0,29,0,0,0,0,1,1
0,0,1,360,362,12474,7,1,0,7,0,5,0,0,0,0,1,1
1,0,1,105,196,15950,0,1,0,11,0,5,0,1,0,0,1,0
0,0,1,3765,87,27042,10,1,0,9,0,16,0,0,0,0,1,1
0,0,0,121,1040,144,1,1,1,13,0,13,0,0,0,0,1,1
0,0,1,179,440,6573,2,1,0,9,0,7,0,0,0,0,1,1
0,0,1,750,1342,9096,30,1,0,10,0,11,0,0,0,0,1,1
0,0,1,1942,557,30303,157,1,0,10,0,14,0,1,2,1,1,1
1,0,1,201,195,16390,27,1,0,14,0,9,0,0,0,0,1,0
0,0,1,30,163,122,0,1,1,11,0,11,0,0,2,0,1,1
0,0,1,1251,1713,50145,20,1,0,8,0,4,0,0,0,0,1,0
0,0,0,130,2,7205,1,1,0,13,0,10,0,0,0,0,0,0
0,0,0,896,398,9832,19,1,0,9,0,9,0,0,0,0,1,1
0,0,1,10480,11230,2298,26,1,1,13,0,4,0,0,0,0,1,0
1,0,1,1043,4642,13540,119,1,0,8,1,16,0,0,0,0,1,1
0,0,1,445,486,40567,19,1,0,8,0,18,0,0,0,0,1,0
0,0,1,18,34,2175,1,1,0,12,0,12,0,1,0,0,1,0
0,0,1,567,913,1720,33,1,0,12,0,33,0,0,0,0,1,1
0,0,1,246,505,5924,5,1,0,8,1,16,1,0,0,0,1,1
1,0,1,434,874,34104,19,1,0,10,1,2,0,0,0,0,1,0
1,0,1,117,913,186,0,1,0,8,0,7,0,0,0,0,0,1
0,0,1,6,0,43,0,1,1,15,0,13,0,0,0,0,0,0
0,0,1,20,0,135,1,1,0,11,0,12,0,0,0,0,1,1
0,0,0,598,708,20333,0,1,1,10,0,15,0,0,0,0,1,1
0,0,1,229,345,192,4,1,1,6,0,7,0,4,1,0,1,0
1,0,1,157,297,74014,23,1,0,11,0,10,0,0,0,0,1,0
0,0,0,30,161,92,0,1,1,12,0,12,0,1,0,0,1,1
0,0,1,4278,4207,98889,195,1,0,10,0,10,0,0,1,0,1,1
0,0,0,19390,17186,96816,55,1,0,15,0,1,0,0,0,0,1,0
0,0,0,169,1161,105,1,1,1,14,0,14,0,0,0,0,1,1
0,0,0,30,176,155,1,1,1,12,0,12,0,0,0,0,1,1
0,0,1,2664,2797,6492,49,1,0,12,1,12,0,0,0,0,0,1
0,0,1,483,252,2290,1,1,0,9,0,10,0,0,0,0,1,0
0,1,0,101367,74,16946,136,1,1,8,0,8,0,0,0,0,1,1
0,0,1,210,89,10695,4,1,0,10,0,9,0,0,0,0,1,0
1,0,1,152,734,4441,6,1,0,14,0,7,0,0,0,0,1,0
0,0,0,490,587,23649,4,1,1,15,0,18,0,0,0,0,1,0
1,0,1,1202,1120,87890,111,0,0,13,0,14,0,0,0,0,1,1
0,0,0,85,713,125,0,1,1,10,0,10,0,2,0,0,1,1
0,0,1,1167,907,1931,50,1,0,14,1,20,1,0,0,0,1,1
0,0,1,3881,0,96188,20,1,0,15,0,16,0,0,0,0,1,1
0,0,0,740,661,20335,4,1,1,14,0,14,0,0,0,1,1,1
0,0,0,46,122,595,0,1,0,13,0,7,0,0,0,0,0,0
0,0,1,704,523,102607,47,1,0,12,0,8,0,0,0,0,1,0
1,0,1,327,149,26516,6,1,0,9,0,5,0,0,0,0,1,0
0,0,0,86961,74427,180471,42,1,1,14,0,2,0,0,0,0,1,0
0,0,0,114,1038,133,1,1,1,13,0,13,0,0,1,0,1,1
0,0,1,31,168,117,0,1,1,11,0,11,0,0,1,0,1,1
0,0,1,34,171,117,0,1,1,10,0,10,0,1,0,0,1,1
0,0,1,18,0,322,1,1,0,13,0,14,0,0,0,0,0,0
0,0,1,28,95,1,2,1,0,10,0,9,0,0,0,0,1,1
0,0,0,41,154,103,1,1,1,14,0,14,0,0,0,0,1,1
0,0,0,656,655,23062,6,1,1,12,0,15,0,0,0,0,1,0
0,0,1,3563,480,3262,73,1,0,9,0,14,0,2,0,1,1,1
0,0,0,5,0,51,0,1,0,13,0,12,0,0,0,0,0,0
0,0,1,924,801,5616,31,1,0,15,1,9,0,0,0,0,1,1
0,1,1,45435396,1889,18266,49316,1,0,3,0,3,0,0,0,0,1,1
0,0,1,711,602,82272,50,1,0,8,0,4,0,2,0,0,1,1
0,0,0,315,3,14,5,1,0,13,0,19,0,0,0,0,1,1
0,0,1,58,37,274,1,1,0,15,1,15,0,0,0,0,1,0
0,0,0,1444,902,33021,0,1,0,7,1,1,0,0,0,0,1,1
0,0,0,0,0,3,0,0,1,10,0,2,0,0,0,0,0,0
0,0,0,1,0,27,0,1,1,12,0,16,0,0,0,0,1,0
0,0,1,927,379,118024,39,1,0,10,0,16,0,0,0,0,1,1
0,0,0,38,155,88,0,1,1,13,0,14,0,0,0,0,0,0
1,0,0,151,129,9574,0,1,0,11,0,14,0,0,0,0,1,0
0,0,1,281,359,37837,4,1,0,11,0,3,0,0,0,0,1,1
0,0,0,214929,175049,1552,160,1,1,11,0,14,0,0,0,0,1,1
0,0,1,400,474,44039,25,1,0,10,0,5,0,0,1,0,1,1
0,0,0,2699,318,15838,43,1,0,7,1,9,0,0,0,0,1,0
0,0,1,31,60,94,17,1,0,14,1,5,0,1,0,0,1,1
0,0,1,3513,486,20366,9,1,1,10,0,18,0,0,6,0,1,1
0,0,1,4971,4350,3548,8,1,1,11,0,12,0,0,0,0,1,0
0,0,1,5269,6079,3566,9,1,1,11,0,11,0,0,0,0,1,0
0,0,1,837,1230,21660,20,1,0,8,0,14,0,0,0,0,1,1
0,0,0,2,10,23,0,0,0,13,0,17,0,0,0,0,0,0
0,0,1,2050,953,137597,99,1,0,9,0,29,1,0,0,0,1,1
0,0,1,36,165,127,0,1,1,9,0,9,0,0,0,0,1,1
0,0,0,475,1429,20833,2,1,1,9,0,10,0,0,0,1,1,1
0,0,0,1245,3,1062,199,1,0,9,0,7,0,2,0,0,1,1
0,0,1,23,156,132,0,1,1,12,0,12,0,0,0,0,1,1
0,0,1,576,694,514063,54,1,0,4,0,6,0,0,0,1,1,1
0,0,1,2037,2234,109542,13,1,0,10,0,10,0,0,1,0,1,0
0,0,1,70,1005,7892,3,1,0,8,0,14,0,0,0,0,0,0
0,0,0,114,3,2454,0,1,0,15,0,9,0,0,0,0,0,0
0,0,1,762,80,8967,3,1,0,12,0,8,0,0,0,0,1,0
1,0,0,754,0,43758,19,1,0,15,0,15,1,0,0,0,1,0
0,0,1,5639,1325,53641,175,1,0,10,0,30,0,0,0,0,1,1
0,0,1,143,206,21995,5,1,0,7,0,5,0,0,0,0,1,0
0,0,1,530,0,44371,57,1,0,9,0,9,1,0,0,0,1,1
0,0,1,2065,617,22141,53,1,0,10,0,14,0,2,0,0,1,1
1,0,1,202,232,4194,3,1,0,7,0,7,0,0,0,0,1,0
