UserID,CreatedAt,CollectedAt,NumerOfFollowings,NumberOfFollowers,NumberOfTweets,LengthOfScreenName,LengthOfDescriptionInUserProfile 
35063201,24/4/09 17:33,24/11/09 7:42,40,11,239,7,0
35069141,24/4/09 17:57,13/11/09 16:54,48,9,637,7,0
35070199,24/4/09 18:01,20/11/09 18:33,17,20,140,7,0
35071117,24/4/09 18:04,25/11/09 3:25,60,79,1918,6,0
35072948,24/4/09 18:12,17/11/09 16:43,0,1,165,12,0
35076021,24/4/09 18:26,17/11/09 18:55,235,163,1646,12,27
35086867,24/4/09 19:12,21/11/09 16:49,78,99,244,11,0
35092979,24/4/09 19:39,15/11/09 19:09,186,149,2162,13,100
35095202,24/4/09 19:48,27/11/09 4:54,1365,530,3442,13,0
35096166,24/4/09 19:53,16/11/09 4:51,36,58,317,7,0
35102774,24/4/09 20:22,15/11/09 0:54,3,11,18,7,0
35118401,24/4/09 21:25,22/11/09 20:20,4,11,6,8,0
35121631,24/4/09 21:38,28/11/09 22:02,42,55,199,13,0
35121801,24/4/09 21:39,28/11/09 23:32,208,126,463,10,72
35123142,24/4/09 21:44,25/11/09 18:38,230,4880,2119,12,61
35124683,24/4/09 21:51,15/11/09 6:37,46,20,435,8,48
35134063,24/4/09 22:33,16/11/09 11:36,205,1223,2414,8,41
35139908,24/4/09 23:00,21/11/09 23:09,32,9,143,13,0
35140866,24/4/09 23:05,21/11/09 6:57,88,1772,1632,10,97
35142615,24/4/09 23:13,22/11/09 18:26,62,74,1046,11,68
35143355,24/4/09 23:17,14/11/09 9:05,112,65,1507,12,38
35145564,24/4/09 23:29,19/11/09 5:29,7,530,8243,10,110
35153174,25/4/09 0:08,16/11/09 10:52,87,98,892,14,55
35154904,25/4/09 0:19,29/11/09 0:46,19,30,582,11,40
35157484,25/4/09 0:36,29/11/09 5:48,27,12,15,13,0
35162739,25/4/09 1:13,24/11/09 19:46,26,104,3206,7,9
35163808,25/4/09 1:21,23/11/09 22:09,1,10629,3712,13,42
35164454,25/4/09 1:26,25/11/09 18:11,38,56,145,8,0
35166122,25/4/09 1:40,18/11/09 4:53,77,280,1619,8,27
35169122,25/4/09 2:06,14/11/09 3:13,678,880,4777,11,102
35171352,25/4/09 2:27,20/11/09 20:38,211,71,218,10,144
35175357,25/4/09 3:08,25/11/09 19:29,397,606,8644,12,37
35178291,25/4/09 3:41,16/11/09 5:28,42,145,1847,11,100
35180649,25/4/09 4:06,22/11/09 0:32,170,151,3618,7,16
35196066,25/4/09 6:50,22/11/09 11:42,186,231,5847,6,0
35205963,25/4/09 8:01,18/11/09 8:47,406,486,2021,13,40
35222198,25/4/09 9:28,28/11/09 23:21,32,32,705,11,8
35239658,25/4/09 10:49,17/11/09 10:54,258,227,1116,14,84
35244828,25/4/09 11:11,22/11/09 23:46,29,11,291,11,0
35246916,25/4/09 11:20,25/11/09 8:02,74,46,441,12,20
35251457,25/4/09 11:40,13/11/09 9:47,2,4,13,15,109
35254741,25/4/09 11:54,18/11/09 10:06,222,135,595,13,0
35264188,25/4/09 12:36,16/11/09 0:16,41,12,574,10,34
35264252,25/4/09 12:36,15/11/09 16:14,14,21,169,13,41
35269274,25/4/09 12:59,13/11/09 14:05,6,5,15,7,0
35269550,25/4/09 13:00,21/11/09 4:34,33,92,377,8,10
35272713,25/4/09 13:15,24/11/09 23:33,29,41,678,6,41
35279719,25/4/09 13:47,25/11/09 4:35,147,141,2968,7,90
35285378,25/4/09 14:13,14/11/09 16:01,136,102,153,8,0
35286800,25/4/09 14:20,21/11/09 8:00,213,573,3922,10,49
35291208,25/4/09 14:40,15/11/09 13:04,128,294,5606,5,96
35292527,25/4/09 14:46,22/11/09 3:45,15,178,6303,10,27
35292944,25/4/09 14:48,14/11/09 12:28,345,1347,5159,5,8
35298098,25/4/09 15:11,13/11/09 22:55,111,75,1757,11,90
35303379,25/4/09 15:33,16/11/09 10:22,211,804,1981,9,36
35305816,25/4/09 15:44,20/11/09 7:27,7,11,223,9,0
35313843,25/4/09 16:20,14/11/09 13:01,43,59,345,10,63
35315474,25/4/09 16:28,21/11/09 20:38,290,397,7917,4,7
35317046,25/4/09 16:35,17/11/09 12:51,95,111,1802,11,49
35320181,25/4/09 16:50,18/11/09 7:13,650,631,341,11,89
35349143,25/4/09 19:09,18/11/09 20:58,255,127,505,9,48
35351405,25/4/09 19:21,23/11/09 14:48,453,454,4967,9,159
35355514,25/4/09 19:41,19/11/09 17:39,27,110,3240,11,0
35356820,25/4/09 19:47,14/11/09 17:06,22,22,102,12,0
35357046,25/4/09 19:48,15/11/09 22:43,9,9,101,9,0
35364534,25/4/09 20:25,16/11/09 13:53,105,158,5171,10,153
35369899,25/4/09 20:50,21/11/09 14:36,112,90,1509,13,92
35382175,25/4/09 21:47,21/11/09 23:52,224,197,3180,9,81
35383974,25/4/09 21:56,14/11/09 1:22,9,20,654,11,0
35392205,25/4/09 22:36,17/11/09 22:55,45,119,2039,12,34
35395620,25/4/09 22:51,25/11/09 20:15,202,187,2230,11,57
35401245,25/4/09 23:21,16/11/09 13:23,518,222,179,15,75
35402027,25/4/09 23:26,17/11/09 21:04,1,257,11199,13,61
35403979,25/4/09 23:38,29/11/09 7:53,69,72,382,7,94
35404717,25/4/09 23:42,23/11/09 16:50,54,41,280,8,0
35409107,26/4/09 0:10,25/11/09 8:31,86,23,358,10,10
35413033,26/4/09 0:37,17/11/09 7:40,54,180,4853,7,84
35422686,26/4/09 1:57,23/11/09 2:00,55,55,1031,9,101
35428399,26/4/09 2:55,27/11/09 2:07,243,310,738,14,61
35434254,26/4/09 3:58,27/11/09 20:48,160,221,2639,8,30
35438492,26/4/09 4:47,26/11/09 14:40,72,25,64,15,0
35439862,26/4/09 5:02,26/11/09 6:52,27,43,3048,8,104
35444035,26/4/09 5:48,15/11/09 6:16,38,10,798,8,0
35447872,26/4/09 6:25,23/11/09 21:50,2869,2849,35504,12,8
35449090,26/4/09 6:37,16/11/09 8:11,37,19,461,5,28
35451198,26/4/09 6:56,23/11/09 5:01,0,7688,552,13,12
35454847,26/4/09 7:26,18/11/09 13:00,134,96,2013,8,24
35456818,26/4/09 7:40,27/11/09 3:42,160,142,1035,7,63
35462370,26/4/09 8:17,20/11/09 2:58,2001,1539,2804,12,42
35476419,26/4/09 9:36,24/11/09 7:58,72,7,12,11,0
35484939,26/4/09 10:18,17/11/09 3:09,88,135,2882,7,19
35486313,26/4/09 10:25,15/11/09 16:17,290,81,1759,11,74
35492604,26/4/09 10:54,25/11/09 7:22,93,180,1782,8,51
35493402,26/4/09 10:58,15/11/09 1:20,133,72,515,7,113
35494299,26/4/09 11:02,23/11/09 15:10,1017,912,709,9,52
35497635,26/4/09 11:17,19/11/09 5:21,202,239,4247,8,0
35497642,26/4/09 11:17,22/11/09 19:27,16,14,76,15,0
35502296,26/4/09 11:38,25/11/09 8:01,51,37,1602,6,34
35504478,26/4/09 11:49,25/11/09 6:48,49,30,1481,12,68
35504489,26/4/09 11:49,22/11/09 3:44,362,322,1211,11,152
35507979,26/4/09 12:04,16/11/09 2:01,102,126,3393,8,96
35512388,26/4/09 12:24,15/11/09 11:50,590,350,1328,14,0
35514945,26/4/09 12:35,22/11/09 12:21,599,731,533,6,106
35522273,26/4/09 13:07,22/11/09 1:58,83,51,316,8,25
35526107,26/4/09 13:23,21/11/09 19:50,17,16,161,9,0
35539438,26/4/09 14:19,18/11/09 5:50,31,12,54,8,0
35542667,26/4/09 14:32,20/11/09 15:57,125,74,1808,13,96
35557772,26/4/09 15:35,15/11/09 23:57,80,81,1269,9,14
35562753,26/4/09 15:57,21/11/09 12:08,362,364,1938,13,152
35573455,26/4/09 16:41,15/11/09 9:49,24,50,750,10,50
35580946,26/4/09 17:14,15/11/09 16:13,11,13,221,7,0
35588028,26/4/09 17:44,13/11/09 13:00,239,299,8725,12,106
35588601,26/4/09 17:46,29/11/09 1:21,156,144,1636,7,5
35594412,26/4/09 18:09,15/11/09 21:20,106,94,432,12,0
35599271,26/4/09 18:29,16/11/09 5:18,83,126,2346,15,113
35604803,26/4/09 18:52,13/11/09 6:24,11,25,229,13,9
35614743,26/4/09 19:34,20/11/09 20:35,53,195,659,9,0
35617100,26/4/09 19:44,13/11/09 5:11,35,7,179,8,0
35619848,26/4/09 19:56,13/11/09 7:54,14,18,39,15,11
35628735,26/4/09 20:33,12/11/09 21:41,7889,7340,11723,15,64
35631925,26/4/09 20:46,29/11/09 14:19,66,62,1053,10,50
35635246,26/4/09 21:00,20/11/09 1:06,94,1156,2164,15,90
35643196,26/4/09 21:31,14/11/09 5:06,53,32,277,7,35
35644635,26/4/09 21:37,27/11/09 18:28,975,685,1248,14,69
35646663,26/4/09 21:45,12/11/09 19:08,493,602,8054,12,30
35653910,26/4/09 22:15,14/11/09 7:11,45,21,511,15,37
35654742,26/4/09 22:19,23/11/09 3:48,110,138,5247,13,36
35656585,26/4/09 22:26,22/11/09 1:59,42,69,1489,7,0
35660349,26/4/09 22:41,18/11/09 0:30,439,358,3989,13,74
35669774,26/4/09 23:26,23/11/09 2:18,135,108,1881,7,35
35676064,27/4/09 0:02,27/11/09 2:48,44,39,483,8,0
35702007,27/4/09 3:37,25/11/09 23:59,149,44,94,7,0
35702771,27/4/09 3:44,23/11/09 4:32,31,50,872,9,120
35704566,27/4/09 4:02,24/11/09 3:10,23,143,95,10,65
35705306,27/4/09 4:10,22/11/09 11:39,32,84,3440,13,0
35712823,27/4/09 5:24,16/11/09 2:51,3,1,62,5,0
35715259,27/4/09 5:47,25/11/09 1:47,9,156,3131,6,0
35719269,27/4/09 6:22,22/11/09 9:18,297,318,1245,9,25
35723004,27/4/09 6:49,15/11/09 16:02,23,7,8,11,0
35727695,27/4/09 7:20,14/11/09 3:23,53,79,1031,14,78
35728314,27/4/09 7:23,14/11/09 4:51,2181,2014,5407,15,88
35740289,27/4/09 8:27,21/11/09 1:49,18,273,1395,11,45
35741709,27/4/09 8:34,12/11/09 20:01,61,116,2146,9,0
35746419,27/4/09 8:55,23/11/09 14:25,594,639,6057,11,139
35747827,27/4/09 9:01,17/11/09 5:46,106,114,1568,7,0
35749467,27/4/09 9:09,23/11/09 8:20,85,69,1257,15,74
35760477,27/4/09 9:53,14/11/09 5:17,116,386,3520,9,0
35760965,27/4/09 9:55,21/11/09 3:34,102,186,2592,7,84
35765290,27/4/09 10:12,22/11/09 8:34,117,191,5381,9,109
35770812,27/4/09 10:33,25/11/09 16:17,196,224,8850,11,23
35771318,27/4/09 10:35,13/11/09 16:14,213,122,509,8,6
35778810,27/4/09 11:04,16/11/09 21:29,445,190,1286,14,0
35779792,27/4/09 11:08,14/11/09 1:50,2553,2477,8450,9,148
35781373,27/4/09 11:14,13/11/09 7:52,415,241,993,11,159
35781848,27/4/09 11:16,20/11/09 10:55,17,18,58,13,96
35783898,27/4/09 11:23,19/11/09 14:19,1445,1488,5314,13,92
35785650,27/4/09 11:30,25/11/09 23:02,47,118,2946,6,98
35786693,27/4/09 11:34,22/11/09 19:16,10,2,68,6,20
35799424,27/4/09 12:22,24/11/09 2:14,198,204,3456,6,22
35805946,27/4/09 12:47,17/11/09 0:58,85,62,634,11,0
35829538,27/4/09 14:13,28/11/09 21:07,127,176,1856,12,35
35830353,27/4/09 14:16,26/11/09 11:36,79,85,1001,12,0
35834246,27/4/09 14:31,29/11/09 1:28,40,47,647,13,0
35854304,27/4/09 15:42,20/11/09 17:58,11,13,112,10,103
35855824,27/4/09 15:47,13/11/09 6:48,90,264,1280,9,154
35864400,27/4/09 16:18,28/11/09 22:12,59,116,319,8,32
35864950,27/4/09 16:20,14/11/09 16:19,431,266,831,7,147
35868316,27/4/09 16:31,19/11/09 0:26,543,195,748,12,20
35869381,27/4/09 16:34,21/11/09 2:36,46,17,109,8,102
35871017,27/4/09 16:40,14/11/09 12:22,187,211,1553,12,56
35880500,27/4/09 17:14,29/11/09 8:49,5,6,77,12,37
35883095,27/4/09 17:21,20/11/09 20:59,19,18,264,12,0
35892591,27/4/09 17:53,18/11/09 18:18,352,359,8323,11,136
35901470,27/4/09 18:20,17/11/09 9:19,423,179,3667,15,0
35913375,27/4/09 18:58,20/11/09 7:15,81,75,1228,11,67
35916657,27/4/09 19:09,15/11/09 11:12,21,22,378,6,0
35916911,27/4/09 19:10,14/11/09 22:02,65,70,1383,8,0
35927268,27/4/09 19:43,26/11/09 10:37,106,73,855,9,70
35928964,27/4/09 19:48,25/11/09 2:08,18,14,65,9,0
35932147,27/4/09 19:59,16/11/09 18:19,176,53,620,13,0
35938493,27/4/09 20:21,16/11/09 2:54,708,767,6334,7,91
35940580,27/4/09 20:28,22/11/09 5:18,200,154,3026,11,17
35944195,27/4/09 20:40,28/11/09 23:54,11,31,241,15,0
35948325,27/4/09 20:54,14/11/09 21:37,123,82,1398,9,70
35948973,27/4/09 20:56,13/11/09 9:48,12,15,16,8,0
35952794,27/4/09 21:10,16/11/09 14:39,75,64,403,7,30
35955371,27/4/09 21:19,23/11/09 0:54,136,151,2661,10,0
35956930,27/4/09 21:24,21/11/09 5:45,37,157,646,14,160
35960138,27/4/09 21:36,29/11/09 5:47,158,182,3495,5,134
35964878,27/4/09 21:53,16/11/09 14:50,217,342,1900,11,76
35970187,27/4/09 22:13,27/11/09 21:47,25,21,1341,9,0
35974368,27/4/09 22:28,26/11/09 13:11,2001,578,3303,6,0
35975529,27/4/09 22:32,29/11/09 12:32,3604,3545,10899,15,148
35980621,27/4/09 22:53,24/11/09 2:44,190,208,7404,9,100
35981655,27/4/09 22:57,25/11/09 2:10,263,225,1748,12,72
35982164,27/4/09 22:59,27/11/09 14:33,63,47,722,12,0
35989417,27/4/09 23:35,29/11/09 3:44,59,36,86,12,49
35995169,28/4/09 0:04,29/11/09 0:23,29,32,175,10,0
35997142,28/4/09 0:16,16/11/09 21:51,73,79,707,9,94
35998290,28/4/09 0:23,26/11/09 12:24,444,612,8954,7,150
36003266,28/4/09 0:55,15/11/09 0:07,419,123,633,11,36
36006586,28/4/09 1:19,27/11/09 13:46,56,65,1391,13,98
36007712,28/4/09 1:27,25/11/09 0:58,51,61,642,14,93
36009058,28/4/09 1:38,26/11/09 3:22,139,72789,2876,14,0
36009840,28/4/09 1:44,14/11/09 14:41,34,47,947,8,36
36012479,28/4/09 2:06,14/11/09 21:14,95,165,3511,11,27
36014402,28/4/09 2:23,12/11/09 19:43,57,19,36,15,0
36016409,28/4/09 2:41,29/11/09 7:53,110,70,421,10,2
36021933,28/4/09 3:32,13/11/09 0:19,31,27,211,14,0
36026528,28/4/09 4:15,19/11/09 8:24,160,193,1528,10,0
36031770,28/4/09 5:04,21/11/09 7:19,518,640,1690,10,49
36032963,28/4/09 5:15,25/11/09 2:46,95,145,1209,5,65
36037189,28/4/09 5:49,19/11/09 6:16,40,45,6624,4,8
36039457,28/4/09 6:08,27/11/09 3:46,10,10,33,11,0
36048470,28/4/09 7:09,13/11/09 0:22,67,34,183,12,50
36058782,28/4/09 8:04,24/11/09 16:22,411,562,10784,14,94
36060433,28/4/09 8:12,15/11/09 10:44,23,25,51,12,0
36071861,28/4/09 9:03,12/11/09 16:19,32,37,452,14,18
36079936,28/4/09 9:36,14/11/09 5:37,3801,3961,7631,14,0
36081352,28/4/09 9:41,18/11/09 21:41,3141,3117,3899,10,121
36100268,28/4/09 10:53,20/11/09 15:58,36,53,696,8,9
36106751,28/4/09 11:18,14/11/09 9:41,87,77,3419,13,91
36112524,28/4/09 11:40,25/11/09 6:47,49,50,2420,15,47
36122397,28/4/09 12:19,17/11/09 2:20,19,29,186,11,17
36122927,28/4/09 12:21,17/11/09 15:27,24,29,372,10,0
36124444,28/4/09 12:27,12/11/09 16:26,296,214,3035,6,44
36132124,28/4/09 12:56,14/11/09 21:34,39,140,1581,9,67
36134778,28/4/09 13:07,19/11/09 3:58,0,325,5075,13,0
36134790,28/4/09 13:07,26/11/09 1:12,188,243,2189,9,0
36136333,28/4/09 13:13,22/11/09 17:45,77,72,508,10,0
36139971,28/4/09 13:26,24/11/09 12:57,65,50,695,12,0
36157660,28/4/09 14:33,22/11/09 14:44,123,113,2282,7,160
36172632,28/4/09 15:27,16/11/09 6:56,29,34,424,12,16
36175873,28/4/09 15:40,29/11/09 3:13,259,416,8273,8,60
36184210,28/4/09 16:10,15/11/09 19:18,43,35,159,7,0
36187574,28/4/09 16:22,25/11/09 14:19,346,655,2964,14,129
36192252,28/4/09 16:38,25/11/09 5:29,66,83,486,13,72
36193899,28/4/09 16:45,12/11/09 20:46,156,288,5515,11,30
36194131,28/4/09 16:46,29/11/09 2:00,68,40,339,13,11
36204276,28/4/09 17:46,26/11/09 20:00,327,259,1909,6,0
36206560,28/4/09 18:02,12/11/09 18:33,60,99,1424,12,6
36208288,28/4/09 18:11,24/11/09 4:50,112,163,2078,9,0
36208761,28/4/09 18:14,13/11/09 1:17,111,120,1209,7,3
36209989,28/4/09 18:20,26/11/09 14:02,20,10,28,13,0
36212473,28/4/09 18:33,15/11/09 22:29,27,35,418,11,65
36217485,28/4/09 18:51,21/11/09 16:06,114,231,2060,13,25
36221062,28/4/09 19:04,29/11/09 14:49,42,30,526,11,0
36232312,28/4/09 19:46,21/11/09 16:00,168,141,781,9,0
36234546,28/4/09 19:55,27/11/09 5:03,195,350,3479,12,111
36244224,28/4/09 20:31,19/11/09 20:44,80,91,2620,14,27
36251808,28/4/09 20:59,27/11/09 10:51,219,152,63,13,109
36255255,28/4/09 21:12,27/11/09 13:29,74,38,122,10,14
36255631,28/4/09 21:13,22/11/09 19:25,515,420,1695,15,55
36257919,28/4/09 21:22,24/11/09 17:34,63,174,342,12,37
36264738,28/4/09 21:48,27/11/09 7:38,2,2,4,9,0
36271273,28/4/09 22:15,14/11/09 7:25,36,340,5676,15,77
36276371,28/4/09 22:36,22/11/09 23:12,40,84,475,8,22
36286462,28/4/09 23:26,23/11/09 0:30,3,2,7,15,0
36294287,29/4/09 0:14,13/11/09 4:24,859,688,5943,14,19
36299415,29/4/09 0:50,23/11/09 6:03,2,7,119,9,0
36302394,29/4/09 1:12,13/11/09 14:12,464,270,1211,9,99
36307649,29/4/09 1:54,24/11/09 1:55,95,72,818,15,0
36308294,29/4/09 2:00,20/11/09 20:44,433,331,505,9,80
36309554,29/4/09 2:11,26/11/09 22:23,10,14,35,15,25
36312398,29/4/09 2:38,16/11/09 0:37,424,445,9982,10,112
36317858,29/4/09 3:34,23/11/09 5:26,48,34,2507,8,20
36318385,29/4/09 3:39,26/11/09 23:31,362,311,2569,9,128
36319409,29/4/09 3:49,14/11/09 9:26,109,84,2575,15,0
36320459,29/4/09 4:00,27/11/09 0:29,106,72,367,6,75
36333163,29/4/09 6:03,27/11/09 16:38,1631,1842,14074,12,57
36339859,29/4/09 6:53,14/11/09 4:05,74,22,98,13,40
36348078,29/4/09 7:44,13/11/09 15:31,155,157,3276,12,0
36348837,29/4/09 7:48,14/11/09 8:07,77,109,3871,7,118
36360456,29/4/09 8:47,20/11/09 6:11,17,20,121,13,0
36363155,29/4/09 9:00,19/11/09 1:20,92,110,2321,7,81
36374500,29/4/09 9:48,26/11/09 20:29,130,64,1627,12,56
36381453,29/4/09 10:16,16/11/09 23:03,127,329,10299,13,51
36395047,29/4/09 11:10,13/11/09 10:10,103,114,1522,9,16
36395744,29/4/09 11:13,16/11/09 0:47,669,278,1529,7,159
36397287,29/4/09 11:19,17/11/09 4:21,280,287,4162,9,38
36400650,29/4/09 11:32,17/11/09 17:39,125,62,1003,9,24
36404615,29/4/09 11:47,21/11/09 2:18,146,185,3814,10,0
36410597,29/4/09 12:10,16/11/09 23:54,296,197,3919,5,15
36413554,29/4/09 12:20,13/11/09 22:44,15,19,20,15,0
36414298,29/4/09 12:22,21/11/09 19:46,118,102,74,8,0
36436566,29/4/09 13:37,13/11/09 20:05,0,15,1269,7,35
36437680,29/4/09 13:40,15/11/09 4:42,993,1281,4451,15,129
36440941,29/4/09 13:51,29/11/09 12:11,85,159,6427,8,34
36445759,29/4/09 14:08,18/11/09 23:03,62,33,45,9,0
36446883,29/4/09 14:12,16/11/09 18:49,50,15,12,11,0
36456743,29/4/09 14:44,22/11/09 16:51,4,6,197,13,0
36462128,29/4/09 15:02,20/11/09 13:21,8,9,9,7,88
36462745,29/4/09 15:04,21/11/09 21:46,90,74,1536,9,67
36484371,29/4/09 16:17,14/11/09 21:02,173,99,3145,15,92
36486077,29/4/09 16:23,17/11/09 2:28,54,97,1304,10,40
36492122,29/4/09 16:45,16/11/09 20:27,200,151,2771,11,0
36494761,29/4/09 16:55,22/11/09 22:24,94,280,11301,10,44
36498802,29/4/09 17:10,17/11/09 11:07,115,120,1164,9,28
36500095,29/4/09 17:15,14/11/09 13:59,240,350,5384,10,62
36506986,29/4/09 17:40,15/11/09 10:39,268,198,739,8,35
36507525,29/4/09 17:42,15/11/09 10:59,18,327,460,10,6
36513123,29/4/09 18:03,18/11/09 4:24,0,33,973,6,138
36517570,29/4/09 18:21,20/11/09 12:35,205,117,2664,7,50
36528126,29/4/09 19:01,24/11/09 20:17,97,452208,10245,12,76
36529730,29/4/09 19:07,18/11/09 18:27,5,2,14,15,0
36532290,29/4/09 19:16,25/11/09 17:44,1973,1591,5336,12,96
36535752,29/4/09 19:29,18/11/09 10:57,38,43,590,13,0
36543090,29/4/09 19:56,22/11/09 13:08,46,97,431,11,20
36545975,29/4/09 20:07,15/11/09 8:58,120,83,800,7,0
36546511,29/4/09 20:09,14/11/09 18:22,311,58,392,10,0
36565593,29/4/09 21:19,22/11/09 20:53,6,28,437,14,20
36566340,29/4/09 21:22,23/11/09 12:10,66,49,248,14,0
36568789,29/4/09 21:30,16/11/09 15:22,2091,1996,1471,15,123
36578186,29/4/09 22:08,12/11/09 21:13,243,462,7401,13,64
36581823,29/4/09 22:23,13/11/09 18:14,330,372,5407,12,147
36584799,29/4/09 22:36,19/11/09 21:37,365,356,5277,11,0
36585503,29/4/09 22:39,15/11/09 4:05,206,245,4716,13,23
36601114,30/4/09 0:03,17/11/09 2:00,32,71,1784,7,0
36602230,30/4/09 0:11,19/11/09 21:27,41,57,715,8,0
36603773,30/4/09 0:22,15/11/09 10:01,134,61,826,11,0
36603775,30/4/09 0:22,16/11/09 23:36,525,39,45,11,0
36610141,30/4/09 1:13,21/11/09 15:55,363,894,13152,5,110
36617383,30/4/09 2:21,20/11/09 23:26,108,100,2367,9,158
36624391,30/4/09 3:38,21/11/09 14:16,122,151,78,15,14
36627337,30/4/09 4:12,15/11/09 2:43,30,26,317,14,134
36627365,30/4/09 4:13,29/11/09 7:50,27,34,110,12,0
36633815,30/4/09 5:23,26/11/09 17:09,35,39,1418,10,10
36637087,30/4/09 5:54,17/11/09 18:01,154,105,5647,12,67
36642730,30/4/09 6:40,14/11/09 18:21,343,143,206,9,0
36645328,30/4/09 6:58,19/11/09 3:37,1278,1710,1758,13,160
36650513,30/4/09 7:31,12/11/09 21:15,175,178,3567,5,60
36660315,30/4/09 8:24,24/11/09 0:19,74,185,4108,9,46
36662791,30/4/09 8:36,16/11/09 23:31,1770,1110,1263,11,17
36664845,30/4/09 8:45,24/11/09 21:41,477,235,1342,10,63
36678942,30/4/09 9:47,20/11/09 2:55,17,31,169,10,93
36685234,30/4/09 10:14,19/11/09 14:50,65,32,355,10,64
36692521,30/4/09 10:42,17/11/09 16:12,376,499,1414,15,37
36693343,30/4/09 10:46,29/11/09 12:20,178,131,2129,12,86
36707870,30/4/09 11:43,27/11/09 5:55,102,195,2723,5,42
36710764,30/4/09 11:55,27/11/09 6:38,66,40,326,9,32
36715825,30/4/09 12:15,18/11/09 10:54,4409,4586,1595,7,113
36722582,30/4/09 12:42,17/11/09 5:17,97,337,4970,9,32
36744594,30/4/09 14:14,18/11/09 9:03,81,64,1133,15,123
36748363,30/4/09 14:29,26/11/09 15:01,1467,1588,1690,8,157
36751519,30/4/09 14:42,13/11/09 14:32,23,19,1134,11,86
36756277,30/4/09 15:02,25/11/09 21:42,131,92,881,11,160
36760261,30/4/09 15:18,18/11/09 15:34,87,137,1796,10,68
36769392,30/4/09 15:53,17/11/09 23:25,83,45,21,12,41
36777638,30/4/09 16:26,26/11/09 15:40,146,97,143,6,0
36777862,30/4/09 16:27,15/11/09 19:40,118,82,103,14,45
36778606,30/4/09 16:30,20/11/09 14:19,137,127,709,13,50
36780154,30/4/09 16:36,22/11/09 23:35,49,920,5754,9,6
36788074,30/4/09 17:08,23/11/09 14:37,138,27,729,8,0
36796489,30/4/09 17:39,13/11/09 14:08,218,1437,42401,14,38
36797948,30/4/09 17:43,28/11/09 19:06,13,56,949,9,83
36799410,30/4/09 17:48,13/11/09 3:08,64,127,1779,11,41
36799485,30/4/09 17:48,17/11/09 9:42,35,92,2222,9,33
36820837,30/4/09 19:04,26/11/09 9:32,18,39,644,13,39
36823136,30/4/09 19:13,12/11/09 20:24,137,78,605,10,0
36826057,30/4/09 19:25,22/11/09 20:48,36,20,158,9,41
36828523,30/4/09 19:34,14/11/09 16:41,29,67,629,10,0
36831930,30/4/09 19:47,21/11/09 14:40,123,47,2522,9,158
36833297,30/4/09 19:52,27/11/09 18:39,42,78,1060,9,36
36843542,30/4/09 20:31,15/11/09 22:05,66,75,887,7,63
36844403,30/4/09 20:34,26/11/09 22:25,114,100,1926,14,60
36847996,30/4/09 20:49,16/11/09 0:08,72,181,5254,7,0
36859631,30/4/09 21:38,25/11/09 20:10,76,69,2468,13,46
36866275,30/4/09 22:07,29/11/09 12:54,84,64,569,12,0
36868438,30/4/09 22:18,20/11/09 17:13,61,53,382,12,0
36872477,30/4/09 22:37,21/11/09 5:14,100,113,1933,5,40
36872725,30/4/09 22:38,22/11/09 22:49,100,137,2693,10,11
36878994,30/4/09 23:09,15/11/09 7:52,70,158,1083,8,64
36888427,1/5/09 0:06,23/11/09 23:41,41,64,1642,6,14
36893564,1/5/09 0:45,20/11/09 22:41,113,199,5880,12,6
36894732,1/5/09 0:55,27/11/09 11:57,50,179,4665,11,147
36894844,1/5/09 0:56,14/11/09 19:09,25,45,293,11,89
36897805,1/5/09 1:23,28/11/09 19:09,169,134,667,8,38
36900696,1/5/09 1:51,22/11/09 23:46,4,9,51,12,0
36913234,1/5/09 4:17,17/11/09 4:42,35,41,555,9,0
36913704,1/5/09 4:23,12/11/09 23:15,104,150,2899,6,0
36919514,1/5/09 5:32,15/11/09 9:10,64,29,5,8,0
36920469,1/5/09 5:42,17/11/09 11:42,49,51,223,8,30
36922135,1/5/09 6:01,21/11/09 0:41,29,52,1721,15,12
36924579,1/5/09 6:25,22/11/09 9:21,43,43,17906,6,42
36925642,1/5/09 6:35,27/11/09 11:37,232,230,6522,8,29
36940615,1/5/09 8:21,14/11/09 9:03,75,81,513,12,145
36942605,1/5/09 8:32,29/11/09 0:55,306,326,3567,10,57
36949617,1/5/09 9:10,12/11/09 20:30,17,179,1295,14,77
36956480,1/5/09 9:44,25/11/09 13:59,110,31,257,12,0
36958573,1/5/09 9:54,13/11/09 12:50,92,443,2567,9,0
36963004,1/5/09 10:14,13/11/09 18:45,90,62,348,7,83
36973639,1/5/09 11:00,29/11/09 12:53,36,27,527,13,30
36979940,1/5/09 11:28,14/11/09 3:19,18,21,362,9,45
36987195,1/5/09 11:59,15/11/09 19:52,205,111,647,10,44
36989717,1/5/09 12:10,22/11/09 16:55,53,60,248,8,0
36999470,1/5/09 12:55,22/11/09 10:17,56,93,1088,11,0
37006779,1/5/09 13:29,29/11/09 7:27,98,39,704,13,0
37019470,1/5/09 14:29,26/11/09 19:35,240,362,2359,11,45
37020301,1/5/09 14:33,25/11/09 23:51,25,75,1263,15,34
37022428,1/5/09 14:43,19/11/09 0:35,327,418,19305,15,75
37036726,1/5/09 15:44,24/11/09 12:32,1576,1411,845,12,50
